ID,year,party,race
8213,2019,Unsure/Refused,Caucasian
8214,2019,Independent,Caucasian
8215,2019,Independent,Caucasian
8216,2019,Independent,Caucasian
8217,2019,Democrat,Caucasian
8218,2019,Republican,Caucasian
8219,2019,Independent,Caucasian
8220,2019,Independent,Caucasian
8221,2019,Democrat,Caucasian
8222,2019,Democrat,Caucasian
8223,2019,Democrat,Caucasian
8224,2019,Republican,Caucasian
8225,2019,Republican,Caucasian
8226,2019,Republican,Caucasian
8227,2019,Democrat,Caucasian
8228,2019,Democrat,Caucasian
8229,2019,Unsure/Refused,Caucasian
8230,2019,Democrat,Caucasian
8231,2019,Independent,Caucasian
8232,2019,Independent,Caucasian
8233,2019,Independent,Caucasian
8234,2019,Independent,Caucasian
8235,2019,Democrat,Caucasian
8236,2019,Democrat,Caucasian
8237,2019,Republican,Caucasian
8238,2019,Independent,Caucasian
8239,2019,Democrat,Caucasian
8240,2019,Republican,Caucasian
8241,2019,Democrat,Caucasian
8242,2019,Republican,Caucasian
8243,2019,Republican,Caucasian
8244,2019,Democrat,Caucasian
8245,2019,Democrat,Caucasian
8246,2019,Independent,Caucasian
8247,2019,Independent,Caucasian
8248,2019,Independent,Caucasian
8249,2019,Independent,Caucasian
8250,2019,Independent,Caucasian
8251,2019,Independent,Caucasian
8252,2019,Democrat,Caucasian
8253,2019,Democrat,Caucasian
8254,2019,Independent,Caucasian
8255,2019,Republican,Caucasian
8256,2019,Independent,Caucasian
8257,2019,Independent,Caucasian
8258,2019,Independent,Caucasian
8259,2019,Democrat,Caucasian
8260,2019,Independent,Caucasian
8261,2019,Independent,Caucasian
8262,2019,Republican,Caucasian
8263,2019,Independent,Caucasian
8264,2019,Independent,Caucasian
8265,2019,Democrat,Caucasian
8266,2019,Republican,Caucasian
8267,2019,Republican,Caucasian
8268,2019,Republican,Caucasian
8269,2019,Democrat,Caucasian
8270,2019,Republican,Caucasian
8271,2019,Republican,Caucasian
8272,2019,Unsure/Refused,Caucasian
8273,2019,Republican,Caucasian
8274,2019,Independent,Caucasian
8275,2019,Republican,Caucasian
8276,2019,Independent,Caucasian
8277,2019,Independent,Caucasian
8278,2019,Independent,Caucasian
8279,2019,Republican,Caucasian
8280,2019,Independent,Caucasian
8281,2019,Independent,Caucasian
8282,2019,Democrat,Caucasian
8283,2019,Republican,Caucasian
8284,2019,Independent,Caucasian
8285,2019,Republican,Caucasian
8286,2019,Democrat,Caucasian
8287,2019,Republican,Caucasian
8288,2019,Republican,Caucasian
8289,2019,Independent,Caucasian
8290,2019,Republican,Caucasian
8291,2019,Independent,Caucasian
8292,2019,Republican,Caucasian
8293,2019,Independent,Caucasian
8294,2019,Republican,Caucasian
8295,2019,Independent,Caucasian
8296,2019,Independent,Caucasian
8297,2019,Democrat,Caucasian
8298,2019,Republican,Caucasian
8299,2019,Independent,Caucasian
8300,2019,Republican,Caucasian
8301,2019,Independent,Caucasian
8302,2019,Independent,Caucasian
8303,2019,Republican,Caucasian
8304,2019,Independent,Caucasian
8305,2019,Independent,Caucasian
8306,2019,Democrat,Caucasian
8307,2019,Republican,Caucasian
8308,2019,Republican,Caucasian
8309,2019,Independent,Caucasian
8310,2019,Democrat,Caucasian
8311,2019,Republican,Caucasian
8312,2019,Democrat,Caucasian
8313,2019,Independent,Caucasian
8314,2019,Republican,Caucasian
8315,2019,Republican,Caucasian
8316,2019,Democrat,Caucasian
8317,2019,Republican,Caucasian
8318,2019,Democrat,Caucasian
8319,2019,Independent,Caucasian
8320,2019,Independent,Caucasian
8321,2019,Republican,Caucasian
8322,2019,Republican,Caucasian
8323,2019,Republican,Caucasian
8324,2019,Independent,Caucasian
8325,2019,Republican,Caucasian
8326,2019,Republican,Caucasian
8327,2019,Unsure/Refused,Caucasian
8328,2019,Democrat,Caucasian
8329,2019,Democrat,Caucasian
8330,2019,Independent,Caucasian
8331,2019,Democrat,Caucasian
8332,2019,Independent,Caucasian
8333,2019,Democrat,Caucasian
8334,2019,Independent,Caucasian
8335,2019,Democrat,Caucasian
8336,2019,Unsure/Refused,Caucasian
8337,2019,Republican,Caucasian
8338,2019,Republican,Caucasian
8339,2019,Democrat,Caucasian
8340,2019,Democrat,Caucasian
8341,2019,Republican,Caucasian
8342,2019,Independent,Caucasian
8343,2019,Democrat,Caucasian
8344,2019,Democrat,Caucasian
8345,2019,Republican,Caucasian
8346,2019,Democrat,Caucasian
8347,2019,Independent,Caucasian
8348,2019,Independent,Caucasian
8349,2019,Republican,Caucasian
8350,2019,Democrat,Caucasian
8351,2019,Republican,Caucasian
8352,2019,Independent,Caucasian
8353,2019,Democrat,Caucasian
8354,2019,Democrat,Caucasian
8355,2019,Republican,Caucasian
8356,2019,Republican,Caucasian
8357,2019,Independent,Caucasian
8358,2019,Independent,Caucasian
8359,2019,Republican,Caucasian
8360,2019,Unsure/Refused,Caucasian
8361,2019,Republican,Caucasian
8362,2019,Democrat,Caucasian
8363,2019,Democrat,Caucasian
8364,2019,Democrat,Caucasian
8365,2019,Republican,Caucasian
8366,2019,Democrat,Caucasian
8367,2019,Democrat,Caucasian
8368,2019,Republican,Caucasian
8369,2019,Independent,Caucasian
8370,2019,Republican,Caucasian
8371,2019,Democrat,Caucasian
8372,2019,Independent,Caucasian
8373,2019,Republican,Caucasian
8374,2019,Republican,Caucasian
8375,2019,Independent,Caucasian
8376,2019,Independent,Caucasian
8377,2019,Independent,Caucasian
8378,2019,Republican,Caucasian
8379,2019,Republican,Caucasian
8380,2019,Democrat,Caucasian
8381,2019,Republican,Caucasian
8382,2019,Republican,Caucasian
8383,2019,Republican,Caucasian
8384,2019,Republican,Caucasian
8385,2019,Unsure/Refused,Caucasian
8386,2019,Republican,Caucasian
8387,2019,Republican,Caucasian
8388,2019,Republican,Caucasian
8389,2019,Independent,Caucasian
8390,2019,Independent,Caucasian
8391,2019,Independent,Caucasian
8392,2019,Democrat,Caucasian
8393,2019,Republican,Caucasian
8394,2019,Democrat,Caucasian
8395,2019,Democrat,Caucasian
8396,2019,Republican,Caucasian
8397,2019,Independent,Caucasian
8398,2019,Democrat,Caucasian
8399,2019,Republican,Caucasian
8400,2019,Independent,Caucasian
8401,2019,Independent,Caucasian
8402,2019,Republican,Caucasian
8403,2019,Independent,Caucasian
8404,2019,Republican,Caucasian
8405,2019,Republican,Caucasian
8406,2019,Independent,Caucasian
8407,2019,Democrat,Caucasian
8408,2019,Independent,Caucasian
8409,2019,Independent,Caucasian
8410,2019,Independent,Caucasian
8411,2019,Democrat,Caucasian
8412,2019,Republican,Caucasian
8413,2019,Republican,Caucasian
8414,2019,Democrat,Caucasian
8415,2019,Republican,Caucasian
8416,2019,Republican,Caucasian
8417,2019,Republican,Caucasian
8418,2019,Independent,Caucasian
8419,2019,Independent,Caucasian
8420,2019,Republican,Caucasian
8421,2019,Republican,Caucasian
8422,2019,Unsure/Refused,Caucasian
8423,2019,Democrat,Caucasian
8424,2019,Republican,Caucasian
8425,2019,Democrat,Caucasian
8426,2019,Republican,Caucasian
8427,2019,Republican,Caucasian
8428,2019,Independent,Caucasian
8429,2019,Independent,Caucasian
8430,2019,Independent,Caucasian
8431,2019,Unsure/Refused,Caucasian
8432,2019,Democrat,Caucasian
8433,2019,Republican,Caucasian
8434,2019,Republican,Caucasian
8435,2019,Democrat,Caucasian
8436,2019,Republican,Caucasian
8437,2019,Independent,Caucasian
8438,2019,Republican,Caucasian
8439,2019,Independent,Caucasian
8440,2019,Democrat,Caucasian
8441,2019,Independent,Caucasian
8442,2019,Independent,Caucasian
8443,2019,Independent,Caucasian
8444,2019,Independent,Caucasian
8445,2019,Republican,Caucasian
8446,2019,Republican,Caucasian
8447,2019,Democrat,Caucasian
8448,2019,Independent,Caucasian
8449,2019,Republican,Caucasian
8450,2019,Republican,Caucasian
8451,2019,Independent,Caucasian
8452,2019,Independent,Caucasian
8453,2019,Democrat,Caucasian
8454,2019,Republican,Caucasian
8455,2019,Democrat,Caucasian
8456,2019,Democrat,Caucasian
8457,2019,Democrat,Caucasian
8458,2019,Independent,Caucasian
8459,2019,Independent,Caucasian
8460,2019,Republican,Caucasian
8461,2019,Independent,Caucasian
8462,2019,Republican,Caucasian
8463,2019,Democrat,Caucasian
8464,2019,Independent,Caucasian
8465,2019,Democrat,Caucasian
8466,2019,Republican,Caucasian
8467,2019,Independent,Caucasian
8468,2019,Independent,Caucasian
8469,2019,Democrat,Caucasian
8470,2019,Independent,Caucasian
8471,2019,Republican,Caucasian
8472,2019,Republican,Caucasian
8473,2019,Democrat,Caucasian
8474,2019,Democrat,Caucasian
8475,2019,Democrat,Caucasian
8476,2019,Republican,Caucasian
8477,2019,Democrat,Caucasian
8478,2019,Independent,Caucasian
8479,2019,Democrat,Caucasian
8480,2019,Republican,Caucasian
8481,2019,Republican,Caucasian
8482,2019,Unsure/Refused,Caucasian
8483,2019,Independent,Caucasian
8484,2019,Independent,Caucasian
8485,2019,Independent,Caucasian
8486,2019,Republican,Caucasian
8487,2019,Democrat,Caucasian
8488,2019,Republican,Caucasian
8489,2019,Independent,Caucasian
8490,2019,Independent,Caucasian
8491,2019,Independent,Caucasian
8492,2019,Independent,Caucasian
8493,2019,Unsure/Refused,Caucasian
8494,2019,Independent,Caucasian
8495,2019,Democrat,Caucasian
8496,2019,Republican,Caucasian
8497,2019,Republican,Caucasian
8498,2019,Independent,Caucasian
8499,2019,Independent,Caucasian
8500,2019,Republican,Caucasian
8501,2019,Republican,Caucasian
8502,2019,Republican,Caucasian
8503,2019,Independent,Caucasian
8504,2019,Independent,Caucasian
8505,2019,Republican,Caucasian
8506,2019,Independent,Caucasian
8507,2019,Democrat,Caucasian
8508,2019,Republican,Caucasian
8509,2019,Republican,Caucasian
8510,2019,Republican,Caucasian
8511,2019,Independent,Caucasian
8512,2019,Independent,Caucasian
8513,2019,Republican,Caucasian
8514,2019,Republican,Caucasian
8515,2019,Republican,Caucasian
8516,2019,Democrat,Caucasian
8517,2019,Unsure/Refused,Caucasian
8518,2019,Republican,Caucasian
8519,2019,Democrat,Caucasian
8520,2019,Democrat,Caucasian
8521,2019,Democrat,Caucasian
8522,2019,Independent,Caucasian
8523,2019,Republican,Caucasian
8524,2019,Republican,Caucasian
8525,2019,Independent,Caucasian
8526,2019,Republican,Caucasian
8527,2019,Democrat,Caucasian
8528,2019,Democrat,Caucasian
8529,2019,Republican,Caucasian
8530,2019,Independent,Caucasian
8531,2019,Democrat,Caucasian
8532,2019,Independent,Caucasian
8533,2019,Democrat,Caucasian
8534,2019,Republican,Caucasian
8535,2019,Independent,Caucasian
8536,2019,Independent,Caucasian
8537,2019,Democrat,Caucasian
8538,2019,Independent,Caucasian
8539,2019,Republican,Caucasian
8540,2019,Republican,Caucasian
8541,2019,Republican,Caucasian
8542,2019,Democrat,Caucasian
8543,2019,Unsure/Refused,Caucasian
8544,2019,Independent,Caucasian
8545,2019,Republican,Caucasian
8546,2019,Democrat,Caucasian
8547,2019,Democrat,Caucasian
8548,2019,Independent,Caucasian
8549,2019,Independent,Caucasian
8550,2019,Republican,Caucasian
8551,2019,Republican,Caucasian
8552,2019,Democrat,Caucasian
8553,2019,Republican,Caucasian
8554,2019,Republican,Caucasian
8555,2019,Independent,Caucasian
8556,2019,Independent,Caucasian
8557,2019,Independent,Caucasian
8558,2019,Independent,Caucasian
8559,2019,Independent,Caucasian
8560,2019,Independent,Caucasian
8561,2019,Independent,Caucasian
8562,2019,Independent,Caucasian
8563,2019,Democrat,Caucasian
8564,2019,Independent,Caucasian
8565,2019,Republican,Caucasian
8566,2019,Independent,Caucasian
8567,2019,Unsure/Refused,Caucasian
8568,2019,Independent,Caucasian
8569,2019,Republican,Caucasian
8570,2019,Democrat,Caucasian
8571,2019,Republican,Caucasian
8572,2019,Republican,Caucasian
8573,2019,Independent,Caucasian
8574,2019,Independent,Caucasian
8575,2019,Republican,Caucasian
8576,2019,Republican,Caucasian
8577,2019,Republican,Caucasian
8578,2019,Independent,Caucasian
8579,2019,Democrat,Caucasian
8580,2019,Independent,Caucasian
8581,2019,Independent,Caucasian
8582,2019,Republican,Caucasian
8583,2019,Independent,Caucasian
8584,2019,Republican,Caucasian
8585,2019,Republican,Caucasian
8586,2019,Republican,Caucasian
8587,2019,Republican,Caucasian
8588,2019,Independent,Caucasian
8589,2019,Republican,Caucasian
8590,2019,Democrat,Caucasian
8591,2019,Independent,Caucasian
8592,2019,Independent,Caucasian
8593,2019,Independent,Caucasian
8594,2019,Independent,Caucasian
8595,2019,Independent,Caucasian
8596,2019,Independent,Caucasian
8597,2019,Republican,Caucasian
8598,2019,Independent,Caucasian
8599,2019,Republican,Caucasian
8600,2019,Republican,Caucasian
8601,2019,Republican,Caucasian
8602,2019,Republican,Caucasian
8603,2019,Independent,Caucasian
8604,2019,Independent,Caucasian
8605,2019,Independent,Caucasian
8606,2019,Independent,Caucasian
8607,2019,Independent,Caucasian
8608,2019,Independent,Caucasian
8609,2019,Republican,Caucasian
8610,2019,Independent,Caucasian
8611,2019,Democrat,Caucasian
8612,2019,Independent,Caucasian
8613,2019,Republican,Caucasian
8614,2019,Republican,Caucasian
8615,2019,Independent,Caucasian
8616,2019,Independent,Caucasian
8617,2019,Democrat,Caucasian
8618,2019,Republican,Caucasian
8619,2019,Republican,Caucasian
8620,2019,Democrat,Caucasian
8621,2019,Independent,Caucasian
8622,2019,Republican,Caucasian
8623,2019,Independent,Caucasian
8624,2019,Independent,Caucasian
8625,2019,Unsure/Refused,Caucasian
8626,2019,Democrat,Caucasian
8627,2019,Democrat,Caucasian
8628,2019,Republican,Caucasian
8629,2019,Independent,Caucasian
8630,2019,Republican,Caucasian
8631,2019,Independent,Caucasian
8632,2019,Independent,Caucasian
8633,2019,Republican,Caucasian
8634,2019,Democrat,Caucasian
8635,2019,Republican,Caucasian
8636,2019,Republican,Caucasian
8637,2019,Republican,Caucasian
8638,2019,Independent,Caucasian
8639,2019,Independent,Caucasian
8640,2019,Republican,Caucasian
8641,2019,Republican,Caucasian
8642,2019,Republican,Caucasian
8643,2019,Democrat,Caucasian
8644,2019,Democrat,Caucasian
8645,2019,Democrat,Caucasian
8646,2019,Republican,Caucasian
8647,2019,Republican,Caucasian
8648,2019,Republican,Caucasian
8649,2019,Democrat,Caucasian
8650,2019,Independent,Caucasian
8651,2019,Democrat,Caucasian
8652,2019,Independent,Caucasian
8653,2019,Democrat,Caucasian
8654,2019,Democrat,Caucasian
8655,2019,Democrat,Caucasian
8656,2019,Republican,Caucasian
8657,2019,Independent,Caucasian
8658,2019,Republican,Caucasian
8659,2019,Independent,Caucasian
8660,2019,Independent,Caucasian
8661,2019,Democrat,Caucasian
8662,2019,Independent,Caucasian
8663,2019,Independent,Caucasian
8664,2019,Democrat,Caucasian
8665,2019,Republican,Caucasian
8666,2019,Democrat,Caucasian
8667,2019,Republican,Caucasian
8668,2019,Republican,Caucasian
8669,2019,Independent,Caucasian
8670,2019,Independent,Caucasian
8671,2019,Independent,Caucasian
8672,2019,Republican,Caucasian
8673,2019,Independent,Caucasian
8674,2019,Republican,Caucasian
8675,2019,Independent,Caucasian
8676,2019,Republican,Caucasian
8677,2019,Republican,Caucasian
8678,2019,Republican,Caucasian
8679,2019,Unsure/Refused,Caucasian
8680,2019,Independent,Caucasian
8681,2019,Republican,Caucasian
8682,2019,Independent,Caucasian
8683,2019,Democrat,Caucasian
8684,2019,Independent,Caucasian
8685,2019,Democrat,Caucasian
8686,2019,Democrat,Caucasian
8687,2019,Democrat,Caucasian
8688,2019,Republican,Caucasian
8689,2019,Republican,Caucasian
8690,2019,Independent,Caucasian
8691,2019,Democrat,Caucasian
8692,2019,Republican,Caucasian
8693,2019,Republican,Caucasian
8694,2019,Independent,Caucasian
8695,2019,Republican,Caucasian
8696,2019,Republican,Caucasian
8697,2019,Democrat,Caucasian
8698,2019,Republican,Caucasian
8699,2019,Independent,Caucasian
8700,2019,Republican,Caucasian
8701,2019,Republican,Caucasian
8702,2019,Independent,Caucasian
8703,2019,Democrat,Caucasian
8704,2019,Democrat,Caucasian
8705,2019,Republican,Caucasian
8706,2019,Republican,Caucasian
8707,2019,Independent,Caucasian
8708,2019,Republican,Caucasian
8709,2019,Republican,Caucasian
8710,2019,Democrat,Caucasian
8711,2019,Democrat,Caucasian
8712,2019,Independent,Caucasian
8713,2019,Independent,Caucasian
8714,2019,Independent,Caucasian
8715,2019,Republican,Caucasian
8716,2019,Democrat,Caucasian
8717,2019,Democrat,Caucasian
8718,2019,Republican,Caucasian
8719,2019,Democrat,Caucasian
8720,2019,Republican,Caucasian
8721,2019,Republican,Caucasian
8722,2019,Independent,Caucasian
8723,2019,Independent,Caucasian
8724,2019,Republican,Caucasian
8725,2019,Independent,Caucasian
8726,2019,Unsure/Refused,Caucasian
8727,2019,Democrat,Caucasian
8728,2019,Democrat,Caucasian
8729,2019,Democrat,Caucasian
8730,2019,Independent,Caucasian
8731,2019,Democrat,Caucasian
8732,2019,Republican,Caucasian
8733,2019,Republican,Caucasian
8734,2019,Republican,Caucasian
8735,2019,Democrat,Caucasian
8736,2019,Independent,Caucasian
8737,2019,Republican,Caucasian
8738,2019,Independent,Caucasian
8739,2019,Independent,Caucasian
8740,2019,Democrat,Caucasian
8741,2019,Independent,Caucasian
8742,2019,Independent,Caucasian
8743,2019,Democrat,Caucasian
8744,2019,Democrat,Caucasian
8745,2019,Republican,Caucasian
8746,2019,Republican,Caucasian
8747,2019,Democrat,Caucasian
8748,2019,Independent,Caucasian
8749,2019,Republican,Caucasian
8750,2019,Independent,Caucasian
8751,2019,Democrat,Caucasian
8752,2019,Democrat,Caucasian
8753,2019,Republican,Caucasian
8754,2019,Independent,Caucasian
8755,2019,Independent,Caucasian
8756,2019,Independent,Caucasian
8757,2019,Independent,Caucasian
8758,2019,Democrat,Caucasian
8759,2019,Republican,Caucasian
8760,2019,Republican,Caucasian
8761,2019,Republican,Caucasian
8762,2019,Independent,Caucasian
8763,2019,Independent,Caucasian
8764,2019,Independent,Caucasian
8765,2019,Independent,Caucasian
8766,2019,Democrat,Caucasian
8767,2019,Democrat,Caucasian
8768,2019,Republican,Caucasian
8769,2019,Republican,Caucasian
8770,2019,Independent,Caucasian
8771,2019,Independent,Caucasian
8772,2019,Democrat,Caucasian
